Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,2421,2415,2408,2329,86,6,6,6,0,8:56:08,2:08:10,:05:08,:00:14,:01:29,:00:51,7,6,4,8,10,1,2,6,10,32,1953,85,54,32,37,30,29,9,19,81,96.72,81.10,3.28,84.63,3.03,86.88,2.87,88.21,2.53,89.74,2.12,145:23:11,:06:09,145:29:20,2:46:39,148:15:59,184,4,:06:33,,,,2323,6,0,145:16:59,:06:12,:00:00,2:46:21,:00:18,:00:00,:03:53
10/27/2021,Nov_DVB_Pre_Silver,3,3,3,3,0,0,0,0,0,:00:10,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:07:31,:00:00,:07:31,:00:12,:07:43,0,1,:00:04,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,3,0,0,:07:31,:00:00,:00:00,:00:12,:00:00,:00:00,:02:34
10/27/2021,Nov_RONA_Transfer_RC,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:38,:00:00,:01:38,:00:02,:01:40,0,1,:00:05,Nov_Transfer_RCC,0,0,1,0,0,:01:38,:00:00,:00:00,:00:02,:00:00,:00:00,:01:43
10/27/2021,Nov_RONA_Prospect,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:29,:00:00,:02:29,:00:03,:02:32,0,1,:00:04,Nov_Prospect,0,0,1,0,0,:02:29,:00:00,:00:00,:00:03,:00:00,:00:00,:02:33
10/27/2021,Nov_RONA_Res_Other_s,3,3,3,3,0,0,0,0,0,:02:07,:00:00,:00:00,:00:42,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,100.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,:06:56,:00:00,:06:56,:00:08,:07:04,0,1,:01:56,Nov_Res_Other_segmen,0,0,3,0,0,:06:56,:00:00,:00:00,:00:08,:00:00,:00:00,:03:01
10/27/2021,Nov_Transfer_L2,2,2,2,2,0,0,0,0,0,:00:05,:00:00,:00:00,:00:02,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:09:24,:00:00,:09:24,:00:10,:09:34,0,1,:00:03,Nov_Transfer L2,0,0,2,0,0,:09:24,:00:00,:00:00,:00:10,:00:00,:00:00,:04:44
10/27/2021,Nov_Transfer_L1,110,110,110,110,0,0,0,0,0,:23:01,:00:00,:00:00,:00:13,,,0,0,0,0,0,0,0,0,0,0,92,6,1,1,2,1,2,2,0,3,100.00,83.64,.00,89.09,.00,90.00,.00,90.91,.00,92.73,.00,8:38:31,:00:06,8:38:37,:12:17,8:50:54,3,2,:02:55,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,110,0,0,8:38:31,:00:00,:00:00,:12:17,:00:00,:00:00,:04:55
10/27/2021,Nov_Fix_Prospect,113,113,112,109,4,0,0,0,0,:38:48,:05:54,:00:00,:00:21,:01:28,,1,0,0,0,0,0,1,0,1,1,82,6,2,1,2,2,0,3,3,8,97.32,73.21,2.68,78.57,2.68,80.36,2.68,81.25,2.68,83.04,2.68,7:29:09,:00:22,7:29:31,:10:59,7:40:30,3,2,:04:13,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,109,0,0,7:29:09,:00:00,:00:00,:10:59,:00:00,:00:00,:04:22
10/27/2021,Nov_Fix_Pre_New,3,3,3,3,0,0,0,0,0,:00:15,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:16,:00:00,:03:16,:00:15,:03:31,2,1,:00:06,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,2,1,0,:01:17,:01:59,:00:00,:00:12,:00:03,:00:00,:01:10
10/27/2021,Nov_Fix_Pre_Bronze,41,41,40,40,1,0,0,0,0,:16:03,:00:07,:00:00,:00:24,:00:07,,1,0,0,0,0,0,0,0,0,0,27,1,2,3,1,1,0,0,2,3,100.00,67.50,.00,70.00,.00,75.00,.00,82.50,.00,85.00,.00,2:39:12,:00:02,2:39:14,:03:39,2:42:53,6,2,:02:18,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,40,0,0,2:39:12,:00:00,:00:00,:03:39,:00:00,:00:00,:04:17
10/27/2021,Nov_Fix_Pre_Silver,8,8,8,8,0,0,0,0,0,:02:28,:00:00,:00:00,:00:18,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,100.00,87.50,.00,87.50,.00,87.50,.00,87.50,.00,87.50,.00,:26:18,:00:01,:26:19,:00:36,:26:55,2,1,:01:58,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,8,0,0,:26:18,:00:00,:00:00,:00:36,:00:00,:00:00,:03:36
10/27/2021,Nov_Fix_Pre_Gold,2,2,2,1,1,0,0,0,0,:00:05,:03:40,:00:00,:00:05,:03:40,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,:02:10,:00:00,:02:10,:00:05,:02:15,0,1,:03:40,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:02:10,:00:00,:00:00,:00:05,:00:00,:00:00,:02:58
10/27/2021,Nov_Fix_Res_Silver,113,113,113,107,6,0,0,0,0,:28:32,:10:49,:00:00,:00:16,:01:48,,0,1,0,0,1,0,0,1,0,3,90,2,1,0,5,1,2,0,1,5,94.69,79.65,5.31,81.42,4.42,82.30,4.42,82.30,4.42,86.73,3.54,7:15:25,:00:15,7:15:40,:10:24,7:26:04,17,2,:03:35,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,107,0,0,7:15:25,:00:00,:00:00,:10:24,:00:00,:00:00,:04:12
10/27/2021,Nov_Fix_Res_Platinum,94,94,94,94,0,0,0,0,0,:18:01,:00:00,:00:00,:00:12,,,0,0,0,0,0,0,0,0,0,0,77,5,4,2,1,1,1,0,1,2,100.00,81.91,.00,87.23,.00,91.49,.00,93.62,.00,94.68,.00,4:46:51,:00:12,4:47:03,:10:57,4:58:00,19,2,:02:30,Nov_Fix_Res_Platinum,Nov_Res_Tech_Platinu,0,90,4,0,4:43:40,:03:11,:00:00,:10:45,:00:12,:00:00,:03:15
10/27/2021,Nov_Fix_Res_New,18,18,18,17,1,0,0,0,0,:08:26,:00:29,:00:00,:00:30,:00:29,,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1,0,0,1,0,2,94.44,66.67,5.56,66.67,5.56,66.67,.00,72.22,.00,77.78,.00,1:10:24,:00:00,1:10:24,:01:37,1:12:01,2,1,:02:40,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,17,0,0,1:10:24,:00:00,:00:00,:01:37,:00:00,:00:00,:04:24
10/27/2021,Nov_Fix_Res_Gold,70,70,70,68,2,0,0,0,0,:15:17,:01:04,:00:00,:00:13,:00:32,,0,0,1,0,1,0,0,0,0,0,54,5,3,0,0,3,1,0,0,2,97.14,77.14,2.86,84.29,2.86,88.57,1.43,88.57,1.43,88.57,.00,4:15:13,:00:00,4:15:13,:06:11,4:21:24,3,2,:02:27,Nov_Fix_Res_Platinum,Nov_Res_Tech_Other_s,0,67,1,0,4:14:11,:01:02,:00:00,:06:08,:00:03,:00:00,:03:53
