Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,2720,2718,2706,2597,121,2,2,2,0,14:02:08,3:09:16,:00:42,:00:19,:01:34,:00:21,12,4,10,12,6,4,5,11,9,48,1945,137,85,70,54,51,34,29,32,160,95.97,71.88,4.03,76.94,3.88,80.08,3.51,82.67,3.07,84.66,2.85,148:34:39,:11:23,148:46:02,3:08:30,151:54:32,200,4,:07:34,,,,2584,13,0,147:53:17,:41:22,:00:00,3:07:55,:00:35,:00:00,:03:40
11/10/2021,Nov_Transfer_RCC,95,95,95,95,0,0,0,0,0,:20:01,:00:00,:00:00,:00:13,,,0,0,0,0,0,0,0,0,0,0,72,4,5,5,5,0,1,1,1,1,100.00,75.79,.00,80.00,.00,85.26,.00,90.53,.00,95.79,.00,4:59:25,:00:02,4:59:27,:04:46,5:04:13,8,2,:01:40,Nov_Transfer_RCC,0,0,95,0,0,4:59:25,:00:00,:00:00,:04:46,:00:00,:00:00,:03:22
11/10/2021,Nov_RONA_Transfer L1,1,1,1,1,0,0,0,0,0,:00:11,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:48,:00:00,:04:48,:00:06,:04:54,0,1,:00:11,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,1,0,0,:04:48,:00:00,:00:00,:00:06,:00:00,:00:00,:04:59
11/10/2021,Nov_Transfer_L2,5,4,4,4,0,1,1,1,0,:00:25,:00:00,:00:21,:00:06,,:00:21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:35:58,:00:50,:36:48,:00:21,:37:09,0,1,:00:21,Nov_Transfer L2,0,0,4,0,0,:35:58,:00:00,:00:00,:00:21,:00:00,:00:00,:07:31
11/10/2021,Nov_Transfer_L1,117,116,116,116,0,1,1,1,0,:22:26,:00:00,:00:21,:00:12,,:00:21,0,0,0,0,0,0,0,0,0,0,95,10,2,3,0,0,1,1,0,4,100.00,81.90,.00,90.52,.00,92.24,.00,94.83,.00,94.83,.00,8:48:53,:00:15,8:49:08,:11:37,9:00:45,4,2,:02:45,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,116,0,0,8:48:53,:00:00,:00:00,:11:37,:00:00,:00:00,:04:43
11/10/2021,Nov_Fix_Prospect,68,68,67,65,3,0,0,0,0,:32:45,:07:11,:00:00,:00:30,:02:24,,1,0,0,0,0,0,0,0,0,2,46,2,2,0,1,3,3,0,0,8,97.01,68.66,2.99,71.64,2.99,74.63,2.99,74.63,2.99,76.12,2.99,4:25:30,:00:01,4:25:31,:06:35,4:32:06,7,2,:04:32,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,64,1,0,4:22:28,:03:02,:00:00,:06:32,:00:03,:00:00,:04:30
11/10/2021,Nov_Fix_Pre_Bronze,19,19,19,17,2,0,0,0,0,:03:17,:05:09,:00:00,:00:12,:02:34,,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,2,0,0,0,0,89.47,73.68,10.53,78.95,10.53,78.95,10.53,78.95,10.53,78.95,10.53,1:08:08,:00:00,1:08:08,:01:27,1:09:35,4,1,:03:01,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,17,0,0,1:08:08,:00:00,:00:00,:01:27,:00:00,:00:00,:04:02
11/10/2021,Nov_Fix_Pre_Silver,2,2,2,2,0,0,0,0,0,:00:07,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:19,:00:00,:10:19,:00:12,:10:31,0,1,:00:04,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:10:19,:00:00,:00:00,:00:12,:00:00,:00:00,:05:13
11/10/2021,Nov_Fix_Res_Silver,105,105,104,99,6,0,0,0,0,:45:26,:05:59,:00:00,:00:28,:01:00,,1,1,0,1,1,0,0,0,0,2,69,4,3,4,2,0,1,5,1,10,95.19,66.35,4.81,70.19,3.85,73.08,3.85,76.92,2.88,78.85,1.92,6:41:37,:00:32,6:42:09,:09:11,6:51:20,11,2,:04:09,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,98,1,0,6:33:32,:08:05,:00:00,:09:08,:00:03,:00:00,:04:19
11/10/2021,Nov_Fix_Res_Platinum,110,110,110,108,2,0,0,0,0,:41:45,:03:24,:00:00,:00:23,:01:42,,0,0,1,0,0,0,0,0,0,1,70,7,5,6,1,3,3,3,2,8,98.18,63.64,1.82,70.00,1.82,74.55,.91,80.00,.91,80.91,.91,7:13:11,:00:40,7:13:51,:12:50,7:26:41,19,3,:02:58,Nov_Fix_Res_Platinum,Nov_Res_Tech_Platinu,0,104,4,0,7:04:58,:08:13,:00:00,:12:39,:00:11,:00:00,:04:21
